"I","P","Heure De Collecte","Url Source","Titre","Competiton","Type","Realise Par","Pays","Awards","Duree","Premier Film","Categorie4","Annee"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2001983/year/2001.html","MULHOLLAND DRIVE","En Compétition","Longs Métrages","David LYNCH","ÉTATS-UNIS","Prix de la mise en scène Ex-aequo, 2001","146.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/70/year/1991.html","HOMICIDE","En Compétition","Longs Métrages","David MAMET","ÉTATS-UNIS","","100.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3716/year/1955.html","MARTY","En Compétition","Longs Métrages","Delbert MANN","ÉTATS-UNIS","Palme d'or Unanimité, 1955","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3535/year/1957.html","THE BACHELOR PARTY (LA NUIT DES MARIS)","En Compétition","Longs Métrages","Delbert MANN","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3476/year/1958.html","DESIRE UNDER THE ELMS (DESIR SOUS LES ORMES)","En Compétition","Longs Métrages","Delbert MANN","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3424/year/1959.html","MIDDLE OF THE NIGHT (AU MILIEU DE LA NUIT)","En Compétition","Longs Métrages","Delbert MANN","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2517/year/1969.html","EASY RIDER","En Compétition","Longs Métrages","Dennis HOPPER","ÉTATS-UNIS","Prix de la première oeuvre, 1969","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1794/year/1980.html","OUT OF THE BLUE","En Compétition","Longs Métrages","Dennis HOPPER","CANADA","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/218/year/1989.html","JESUS DE MONTREAL","En Compétition","Longs Métrages","Denys ARCAND","CANADA","Prix du Jury, 1989","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4071956/year/2003.html","LES INVASIONS BARBARES","En Compétition","Longs Métrages","Denys ARCAND","CANADA, FRANCE, FRANCE","Prix du scénario, 2003;Prix d'interprétation féminine, 2003","111.00 minutes","","","2002"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/409/year/1987.html","UN HOMME AMOUREUX","En Compétition","Longs Métrages","Diane KURYS","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3744/year/1955.html","IL SEGNO DI VENERE (LE SIGNE DE VENUS)","En Compétition","Longs Métrages","Dino RISI","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2186/year/1975.html","PROFUMO DI DONNA (PARFUM DE FEMME)","En Compétition","Longs Métrages","Dino RISI","ITALIE","Prix d'interprétation masculine, 1975","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1914/year/1979.html","CARO PAPA (CHER PAPA)","En Compétition","Longs Métrages","Dino RISI","ITALIE","Meilleur rôle de composition masculin au Festival International du Film, 1979","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1040/year/1985.html","SCEMO DI GUERRA (LE FOU DE GUERRE)","En Compétition","Longs Métrages","Dino RISI","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3251/year/1961.html","MADALENA","En Compétition","Longs Métrages","Dinos DIMOPOULOS","GRÈCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/7/year/1992.html","HYENES","En Compétition","Longs Métrages","Djibril DIOP MAMBETY","SÉNÉGAL, SUISSE, FRANCE","","108.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/5178/year/2000.html","HARRY? UN AMI QUI VOUS VEUT DU BIEN","En Compétition","Longs Métrages","Dominik MOLL","FRANCE","","117.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4283372/year/2005.html","LEMMING","En Compétition","Longs Métrages","Dominik MOLL","FRANCE","","129.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2679/year/1968.html","24 HEURES DE LA VIE D'UNE FEMME","En Compétition","Longs Métrages","Dominique DELOUCHE","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11022739/year/2010.html","FAIR GAME","En Compétition","Longs Métrages","Doug LIMAN","ÉTATS-UNIS","","106.00 minutes","","","2009"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3155/year/1962.html","PLENENO YATO (LA VOLEE CAPTIVE)","En Compétition","Longs Métrages","Doutcho MUNDROV","BULGARIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2850/year/1966.html","BONJOUR C'EST MOI","En Compétition","Longs Métrages","Dovlatiane FROUNZE","","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1742/year/1981.html","MONTENEGRO OR PIGS AND PEARLS (MONTENEGRO OU LES PERLES ET LES COCHONS)","En Compétition","Longs Métrages","Dusan MAKAVEJEV","SUÈDE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/931/year/1985.html","THE COCA-COLA KID (COCA-COLA KID)","En Compétition","Longs Métrages","Dusan MAKAVEJEV","AUSTRALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3890/year/1953.html","DUENDE Y MISTERIO DEL FLAMENCO (FLAMENCO)","En Compétition","Longs Métrages","Edgar NEVILLE","ESPAGNE","Hommage, 1953","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2470/year/1970.html","LE DERNIER SAUT","En Compétition","Longs Métrages","Edouard LUNTZ","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/16/year/1992.html","LE RETOUR DE CASANOVA","En Compétition","Longs Métrages","Edouard NIERMANS","FRANCE","","98.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4100/year/1951.html","NAPOLI MILIONARIA (NAPLES MILLIONNAIRE)","En Compétition","Longs Métrages","Eduardo DE FILIPPO","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4226/year/1947.html","CROSSFIRE","En Compétition","Longs Métrages","Edward DMYTRYK","ÉTATS-UNIS","Grand Prix - films sociaux, 1947","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4176/year/1949.html","OBSESSION","En Compétition","Longs Métrages","Edward DMYTRYK","ROYAUME-UNI","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3730/year/1955.html","THE END OF THE AFFAIR (VIVRE UN GRAND AMOUR)","En Compétition","Longs Métrages","Edward DMYTRYK","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2960/year/1994.html","DULI SHIDAI (CONFUSION CHEZ CONFUCIUS)","En Compétition","Longs Métrages","Edward YANG","TAÏWAN","","132.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/5139/year/2000.html","YI YI (A ONE AND A TWO...)","En Compétition","Longs Métrages","Edward YANG","JAPON","Prix de la mise en scène, 2000","173.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2163/year/1975.html","LOTTE IN WEIMAR","En Compétition","Longs Métrages","Egon GUNTHER","ALLEMAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2579/year/1993.html","FRIENDS","En Compétition","Longs Métrages","Elaine PROCTOR","AFRIQUE DU SUD, ROYAUME-UNI, FRANCE","Mention spéciale - Caméra d'Or, 1993","112.00 minutes","1","er film",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3073/year/1964.html","LA CARAVANNE BLANCHE","En Compétition","Longs Métrages","Eldar CHENGUELAIA Tomaz MELIAVA","","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1441/year/1983.html","UNE GARE POUR DEUX","En Compétition","Longs Métrages","Eldar RYAZANOV","","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4223/year/1947.html","BOOMERANG !","En Compétition","Longs Métrages","Elia KAZAN","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3986/year/1952.html","VIVA ZAPATA !","En Compétition","Longs Métrages","Elia KAZAN","ÉTATS-UNIS","Prix d'interprétation masculine, 1952","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3719/year/1955.html","EAST OF EDEN (A L'EST D'EDEN)","En Compétition","Longs Métrages","Elia KAZAN","ÉTATS-UNIS","Prix du film dramatique, 1955","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2343/year/1972.html","THE VISITORS (LES VISITEURS)","En Compétition","Longs Métrages","Elia KAZAN","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3107802/year/2002.html","YADON ILAHEYYA (INTERVENTION DIVINE)","En Compétition","Longs Métrages","Elia SULEIMAN","FRANCE, MAROC, ALLEMAGNE","Prix du Jury, 2002","92.00 minutes","","","2002"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/10903551/year/2009.html","THE TIME THAT REMAINS","En Compétition","Longs Métrages","Elia SULEIMAN","FRANCE, BELGIQUE, ITALIE, ROYAUME-UNI","","109.00 minutes","","","2009"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2785/year/1967.html","A CIASCUNO IL SUO (A CHACUN SON DU)","En Compétition","Longs Métrages","Elio PETRI","ITALIE","Prix du scénario, 1967","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2484/year/1970.html","INDAGINE SU UN CITTADINO AL DI SOPRA DI OGNI SOSPETTO (ENQUETE SUR UN CITOYEN AU-DESSUS DE TOUT SOUPCON)","En Compétition","Longs Métrages","Elio PETRI","ITALIE","Prix de la Critique Internationale - F.I.P.R.E.S.C.I., 1970;Grand Prix Spécial du Jury, 1970","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2359/year/1972.html","LA CLASSE OPERAIA VA IN PARADISO (LA CLASSE OUVRIERE VA AU PARADIS)","En Compétition","Longs Métrages","Elio PETRI","ITALIE","Grand Prix International du Festival Ex-aequo Unanimité, 1972","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1953/year/1978.html","MOI LASKOVIY I NIEJNIE ZVER (UN ACCIDENT DE CHASSE)","En Compétition","Longs Métrages","Emil LOTIANOU","","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3290/year/1960.html","SI LE VENT TE FAIT PEUR","En Compétition","Longs Métrages","Emile DEGELIN","BELGIQUE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4325/year/1946.html","MARIA CANDELARIA","En Compétition","Longs Métrages","Emilio FERNÁNDEZ","MEXIQUE","Grand Prix, 1946","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4189/year/1949.html","PUEBLERINA (LA VILLAGEOISE)","En Compétition","Longs Métrages","Emilio FERNÁNDEZ","MEXIQUE","Prix pour la partition musicale, 1949","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3938/year/1953.html","LA RED (LE FILET)","En Compétition","Longs Métrages","Emilio FERNÁNDEZ","MEXIQUE","Prix International du film le mieux raconté par l'image, 1953","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1044/year/1985.html","OTAC NA SLUZBENOM PUTU (PAPA EST EN VOYAGE D'AFFAIRES)","En Compétition","Longs Métrages","Emir KUSTURICA","BOSNIE-HERZÉGOVINE","Prix de la Critique Internationale - F.I.P.R.E.S.C.I. Ex-aequo, 1985;Palme d'or Unanimité, 1985","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/227/year/1989.html","DOM ZA VESANJE (LE TEMPS DES GITANS)","En Compétition","Longs Métrages","Emir KUSTURICA","BOSNIE-HERZÉGOVINE","Prix de la mise en scène, 1989","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3377/year/1995.html","UNDERGROUND","En Compétition","Longs Métrages","Emir KUSTURICA","FRANCE","Palme d'or, 1995","192.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4200508/year/2004.html","ZIVOT JE CUDO (LA VIE EST UN MIRACLE)","En Compétition","Longs Métrages","Emir KUSTURICA","SERBIE","","154.00 minutes","","","2003"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4429309/year/2007.html","PROMISE ME THIS (PROMETS-MOI)","En Compétition","Longs Métrages","Emir KUSTURICA","SERBIE, FRANCE","","130.00 minutes","","","2006"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/10802632/year/2008.html","MY MAGIC","En Compétition","Longs Métrages","Eric","SINGAPOUR","","75.00 minutes","","","2008"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2975/year/1994.html","LES PATRIOTES","En Compétition","Longs Métrages","Eric ROCHANT","FRANCE","","142.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2524/year/1969.html","MA NUIT CHEZ MAUD","En Compétition","Longs Métrages","Eric ROHMER","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2116/year/1976.html","LA MARQUISE D'O","En Compétition","Longs Métrages","Eric ROHMER","ALLEMAGNE","Grand Prix Spécial du Jury Ex-aequo, 1976","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2338/year/1972.html","A FAN'S NOTES","En Compétition","Longs Métrages","Eric TILL","CANADA","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3960/year/1952.html","UNTER DEN TANSEND LATERNE? (VALSE DANS LA NUIT)","En Compétition","Longs Métrages","Erich ENGEL","ALLEMAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4905/year/1998.html","LA VIE REVEE DES ANGES","En Compétition","Longs Métrages","Erick ZONCA","FRANCE","Prix d'interprétation féminine Ex-aequo, 1998","113.00 minutes","1","er film",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3529/year/1957.html","QIVITOQ","En Compétition","Longs Métrages","Erik BALLING","DANEMARK","Prix du documentaire romanesque, 1957","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3900/year/1953.html","VALKOINEN PEURA (LE RENNE BLANC)","En Compétition","Longs Métrages","Erik BLOMBERG","FINLANDE","Prix International du film légendaire, 1953","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3327/year/1960.html","JAKTEN (LA CHASSE)","En Compétition","Longs Métrages","Erik LØCHEN","NORVÈGE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3124/year/1963.html","I FIDANZATI (LES FIANCES)","En Compétition","Longs Métrages","Ermanno OLMI","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1980/year/1978.html","L'ALBERO DEGLI ZOCCOLI (L'ARBRE AUX SABOTS)","En Compétition","Longs Métrages","Ermanno OLMI","ITALIE","Palme d'or Unanimité, 1978","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2001909/year/2001.html","IL MESTIERE DELLE ARMI (LE METIER DES ARMES)","En Compétition","Longs Métrages","Ermanno OLMI","ITALIE, FRANCE, ALLEMAGNE","","105.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3583/year/1956.html","SOB O CEU DA BAHIA (SOUS LE CIEL DE BAHIA)","En Compétition","Longs Métrages","Ernesto REMANI","BRÉSIL","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3521/year/1957.html","SISSI, DIE JUNGE KAISERIN (SISSI IMPERATRICE)","En Compétition","Longs Métrages","Ernst MARISCHKA","AUTRICHE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3462/year/1958.html","SISSI, SCHICKSALJAHRE EINER KAISERIN (SISSI FACE A SON DESTIN)","En Compétition","Longs Métrages","Ernst MARISCHKA","AUTRICHE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4200622/year/2004.html","THE LADYKILLERS (LADYKILLERS)","En Compétition","Longs Métrages","Ethan COEN Joel COEN","ÉTATS-UNIS","Prix du Jury, 2004","103.00 minutes","","","2003"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4431712/year/2007.html","NO COUNTRY FOR OLD MEN","En Compétition","Longs Métrages","Ethan COEN Joel COEN","ÉTATS-UNIS","","122.00 minutes","","","2006"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11405872/year/2013.html","INSIDE LLEWYN DAVIS","En Compétition","Longs Métrages","Ethan COEN Joel COEN","ÉTATS-UNIS","Grand Prix, 2013","105.00 minutes","","","2012"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3838/year/1954.html","CAROSELLO NAPOLETANO (LE CARROUSEL FANTASTIQUE)","En Compétition","Longs Métrages","Ettore GIANNINI","ITALIE","Prix International, 1954","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2483/year/1970.html","DRAMMA DELLA GELOSIA (...TUTTI I PARTICOLARI IN CRONACA)","En Compétition","Longs Métrages","Ettore SCOLA","ITALIE","Prix d'interprétation masculine, 1970","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2122/year/1976.html","BRUTTI, SPORCHI, CATTIVI (AFFREUX, SALES ET MECHANTS)","En Compétition","Longs Métrages","Ettore SCOLA","ITALIE","Prix de la mise en scène, 1976","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2029/year/1977.html","UNA GIORNATA PARTICOLARE (UNE JOURNEE PARTICULIERE)","En Compétition","Longs Métrages","Ettore SCOLA","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1848/year/1980.html","LA TERRAZZA (LA TERRASSE)","En Compétition","Longs Métrages","Ettore SCOLA","ITALIE","Prix du meilleur second rôle féminin au Festival International du Film Ex-aequo, 1980;Prix du scénario et des dialogues au Festival International du Film, 1980","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1741/year/1981.html","PASSIONE D'AMORE (PASSION D'AMOUR)","En Compétition","Longs Métrages","Ettore SCOLA","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1581/year/1982.html","LA NUIT DE VARENNES","En Compétition","Longs Métrages","Ettore SCOLA","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/427/year/1987.html","LA FAMIGLIA (LA FAMILLE)","En Compétition","Longs Métrages","Ettore SCOLA","ITALIE, FRANCE","","","","",""
